;mass A;;
t;x;y;
15.240;3.785E-2;1.945E-2
15.280;3.056E-2;1.871E-2
15.320;2.207E-2;1.847E-2
15.360;1.348E-2;1.855E-2
15.400;5.522E-3;1.822E-2
15.440;-3.074E-3;1.852E-2
15.480;-1.167E-2;1.929E-2
15.520;-2.058E-2;1.977E-2
15.560;-2.757E-2;1.977E-2
15.600;-3.491E-2;2.059E-2
15.640;-4.129E-2;2.180E-2
15.680;-4.654E-2;2.205E-2
15.720;-5.052E-2;2.261E-2
15.760;-5.338E-2;2.268E-2
15.800;-5.530E-2;2.312E-2
15.840;-5.578E-2;2.274E-2
15.880;-5.562E-2;2.290E-2
15.920;-5.409E-2;2.283E-2
15.960;-5.139E-2;2.267E-2
16.000;-4.699E-2;2.204E-2
16.040;-4.156E-2;2.168E-2
16.080;-3.478E-2;2.068E-2
16.120;-2.791E-2;2.034E-2
16.160;-2.020E-2;1.974E-2
16.200;-1.134E-2;1.935E-2
16.240;-3.871E-3;1.888E-2
16.280;4.948E-3;1.843E-2
16.320;1.295E-2;1.851E-2
16.360;2.028E-2;1.856E-2
16.400;2.781E-2;1.907E-2
16.440;3.466E-2;1.955E-2
16.480;3.999E-2;2.011E-2
16.520;4.457E-2;2.052E-2
16.560;4.850E-2;2.069E-2
16.600;5.102E-2;2.066E-2
16.640;5.240E-2;2.063E-2
16.680;5.255E-2;2.066E-2
16.720;5.199E-2;2.059E-2
16.760;5.012E-2;2.063E-2
16.800;4.701E-2;2.043E-2
16.840;4.044E-2;1.973E-2
16.880;3.453E-2;1.942E-2
16.920;2.731E-2;1.861E-2
16.960;1.989E-2;1.848E-2
17.000;1.213E-2;1.894E-2
17.040;3.967E-3;1.838E-2
17.080;-3.733E-3;1.864E-2
17.120;-1.178E-2;1.949E-2
17.160;-1.958E-2;1.958E-2
17.200;-2.671E-2;2.007E-2
17.240;-3.321E-2;2.094E-2
17.280;-3.880E-2;2.160E-2
17.320;-4.408E-2;2.197E-2
17.360;-4.749E-2;2.220E-2
17.400;-5.038E-2;2.290E-2
17.440;-5.173E-2;2.271E-2
17.480;-5.266E-2;2.281E-2
17.520;-5.224E-2;2.284E-2
17.560;-5.073E-2;2.247E-2
17.600;-4.841E-2;2.209E-2
17.640;-4.397E-2;2.168E-2
17.680;-3.910E-2;2.103E-2
17.720;-3.263E-2;2.096E-2
17.760;-2.584E-2;2.023E-2
17.800;-1.893E-2;1.975E-2
17.840;-1.084E-2;1.940E-2
17.880;-3.220E-3;1.866E-2
17.920;5.048E-3;1.865E-2
17.960;1.233E-2;1.867E-2
18.000;1.961E-2;1.858E-2
18.040;2.662E-2;1.904E-2
